0.9939024390243902,0.9518380651442975,20.59140834331095
0.9817073170731707,0.895045277157029,24.700276487047375
0.9817073170731707,0.8846479508018694,29.60728733630682
0.9695121951219512,0.8301364175259183,35.44851987002574
0.9573170731707317,0.7582478351111047,39.68488684502501
0.9512195121951219,0.7233555464203646,43.47995052390211
0.9512195121951219,0.7233555464203646,45.16392905632633
0.9512195121951219,0.7233555464203646,44.85980872701521
0.9451219512195121,0.6932159316756259,46.95593419470601
0.9512195121951219,0.7233555464203646,46.079729419937294
0.9512195121951219,0.7233555464203646,47.27262653494298
0.9390243902439024,0.6941999531623064,47.493902047603086
